@RELATION fall

@ATTRIBUTE index INTEGER
@ATTRIBUTE meanV REAL
@ATTRIBUTE meanH REAL
@ATTRIBUTE meanM REAL
@ATTRIBUTE mstdV REAL
@ATTRIBUTE stdH REAL
@ATTRIBUTE stdM REAL
@ATTRIBUTE dofall {yes,no}

@DATA
326,16.60506961,11.90974844,20.43458173,0.18340031,0.08082567,0.19509205,yes
327,16.72724123,11.96091762,20.56367541,0.173983213,0.09137744,0.194611945,yes
328,16.83716158,12.01484708,20.68447438,0.177024634,0.08570337,0.193733698,yes
329,16.94840436,12.06813963,20.80600272,0.187849983,0.083754813,0.201547808,yes
330,17.06414557,12.1232694,20.9322695,0.181146703,0.082215282,0.195182583,yes
331,17.16800231,12.17553192,21.04719537,0.158742026,0.082980527,0.177185022,yes
332,17.2604757,12.23274687,21.15571572,0.141420334,0.096049985,0.170257595,yes
333,17.34815489,12.29849141,21.26526996,0.12119613,0.107359032,0.160601903,yes
334,17.42299348,12.36221489,21.36318204,0.110382114,0.108247081,0.152614949,yes
335,17.50028758,12.42622596,21.46325821,0.125669246,0.106369749,0.16351555,yes
336,17.59105943,12.49397678,21.57649169,0.148545282,0.098344289,0.177567143,yes
337,17.68764954,12.5529309,21.68938844,0.16767662,0.088455248,0.187754894,yes
338,17.79792136,12.60637035,21.81027136,0.192317533,0.086873554,0.206965579,yes
339,17.92637537,12.66122041,21.94683738,0.207011844,0.082163222,0.216358918,yes
340,18.05676754,12.7131405,22.08333326,0.213186374,0.077572171,0.218975812,yes
341,18.18863466,12.76559626,22.22137075,0.218691935,0.086787407,0.228712147,yes
342,18.32075397,12.82759831,22.3651181,0.204233565,0.100611712,0.224343545,yes
343,18.43664807,12.8937614,22.49798686,0.174950413,0.11292884,0.207216287,yes
344,18.5428297,12.96755021,22.62728893,0.156761289,0.127455968,0.201067323,yes
345,18.64624401,13.04841787,22.75838493,0.147858199,0.13175802,0.196589188,yes
346,18.74110569,13.12644642,22.88084138,0.150292789,0.123896259,0.193927399,yes
347,18.84266025,13.2023749,23.00757793,0.172682861,0.118993329,0.209430995,yes
348,18.96118666,13.27669276,23.14730218,0.192563424,0.109436185,0.220277628,yes
349,19.08425061,13.34051284,23.28474039,0.205998797,0.0978974,0.224679901,yes
350,19.21921406,13.39778234,23.42821925,0.227969919,0.090047418,0.238135094,yes
351,19.37616857,13.45183087,23.58798577,0.251369363,0.075801854,0.249337943,yes
352,19.54699174,13.49334751,23.75217074,0.283114164,0.059857911,0.266195053,yes
353,19.73629404,13.53591501,23.9323266,0.325390049,0.064451385,0.3042766,yes
354,19.94421144,13.58637642,24.13244801,0.346528025,0.080285283,0.330471387,yes
355,20.13775748,13.64618145,24.32601862,0.317589005,0.108240867,0.320986087,yes
356,20.30573232,13.72393699,24.50859955,0.256801336,0.147580688,0.291421952,yes
357,20.44361781,13.82805102,24.68117362,0.175858986,0.179298264,0.241434422,yes
358,20.5550068,13.93354407,24.83259166,0.128692581,0.186048311,0.210020486,yes
359,20.66442613,14.0384754,24.98200798,0.174837353,0.172729392,0.236904707,yes
360,20.80092366,14.13872838,25.15123119,0.250084561,0.143457916,0.283135864,yes
361,20.95716169,14.22932357,25.33140738,0.299864474,0.120911405,0.315646543,yes
362,21.13813497,14.31280174,25.52804407,0.316440975,0.132242028,0.335611331,yes
363,21.32011699,14.40848447,25.73234021,0.279840718,0.15889914,0.318841562,yes
364,21.46271927,14.51952225,25.91271043,0.206158952,0.193348162,0.274296722,yes
365,21.57127406,14.65104381,26.07651116,0.146066739,0.229023545,0.243784865,yes
366,21.66278123,14.79734022,26.2346242,0.101156834,0.24873268,0.222322386,yes
367,21.71994136,14.94955856,26.36789601,0.080907581,0.249190411,0.206540737,yes
368,21.75607807,15.1082845,26.48790719,0.074175395,0.249339953,0.200324618,yes
369,21.79277647,15.26903765,26.61004741,0.047668438,0.248154843,0.177045868,yes
370,21.81989828,15.41895295,26.71852817,0.019083412,0.241035434,0.154488657,yes
371,21.85122829,15.56207683,26.82675242,0.05915306,0.228047708,0.17382405,yes
372,21.92060045,15.69457163,26.95997499,0.141932098,0.19475749,0.219406919,yes
373,22.02724574,15.80366183,27.11010187,0.222114529,0.155456886,0.265660244,yes
374,22.17472726,15.89820086,27.28507034,0.292782232,0.134678717,0.314928457,yes
375,22.36034464,15.98892659,27.48884513,0.32472617,0.128421353,0.338620043,yes
376,22.55325042,16.07360213,27.6950122,0.30903493,0.137744467,0.331040731,yes
377,22.73465414,16.16789592,27.89742989,0.282091464,0.162879332,0.323355546,yes
378,22.90407635,16.27903794,28.09989844,0.245319504,0.183543327,0.305354851,yes
379,23.04251362,16.3979573,28.2816658,0.199557445,0.199510465,0.277307463,yes
380,23.15175949,16.53043215,28.44760165,0.161818993,0.223107915,0.259529767,yes
381,23.24403367,16.67791778,28.60857668,0.122208671,0.238457279,0.236698074,yes
382,23.31636655,16.82455834,28.7530004,0.090771721,0.241436904,0.21478403,yes
383,23.38274602,16.97321608,28.89390529,0.102391009,0.241315623,0.223848088,yes
384,23.46451482,17.12350211,29.04835714,0.137615416,0.228294566,0.24385703,yes
385,23.55559114,17.26237087,29.20376678,0.166072124,0.212322822,0.258497368,yes
386,23.65315457,17.39970693,29.36367295,0.179719636,0.215855045,0.27236812,yes
387,23.74925942,17.54426231,29.52686584,0.153049862,0.224990243,0.254687017,yes
388,23.8272225,17.68372162,29.67260296,0.104359944,0.228854596,0.217335898,yes
389,23.8924018,17.82218842,29.80759121,0.080107316,0.229617953,0.200260585,yes
390,23.95229258,17.9637453,29.94028926,0.082934244,0.214281524,0.192937724,yes
391,24.01182384,18.09147544,30.06452521,0.109534087,0.19103972,0.200893117,yes
392,24.10118208,18.20639935,30.20500183,0.167192663,0.177707801,0.238342643,yes
393,24.24114467,18.31194554,30.38029993,0.249198957,0.155845352,0.289246482,yes
394,24.42890981,18.39650095,30.58128747,0.350682976,0.123535931,0.350589561,yes
395,24.6698111,18.47016923,30.81841719,0.447318895,0.106271598,0.419826346,yes
396,24.953509,18.54386454,31.09002264,0.49465633,0.101533818,0.456907229,yes
397,25.24019878,18.61592783,31.36318891,0.473326347,0.117489975,0.448689863,yes
398,25.50039578,18.70793555,31.62701656,0.397797222,0.168545605,0.415603541,yes
399,25.69084399,18.84525808,31.86178724,0.264546413,0.243258277,0.341061635,yes
400,25.7952021,19.01249455,32.04535874,0.131002394,0.30787477,0.254809269,yes
401,25.83466017,19.20582962,32.19261543,0.063953952,0.351893657,0.198131167,yes
402,25.8521157,19.412022,32.32999238,0.05862143,0.341491607,0.180690885,yes
403,25.86124559,19.60143471,32.45083571,0.073447524,0.282482491,0.198999352,yes
404,25.93713016,19.75381646,32.60303236,0.197366672,0.215862828,0.270893714,yes
405,26.13943994,19.86509289,32.83166114,0.418301298,0.137924126,0.402277137,yes
406,26.48337457,19.92824529,33.14531558,0.676969709,0.073576477,0.573482027,yes
407,26.95969845,19.97286454,33.55529478,0.929912406,0.047160472,0.771702112,yes
408,27.56194963,20.02623609,34.07318962,1.086767723,0.084134092,0.921589953,yes
409,28.20550467,20.10468997,34.64042799,1.080051769,0.16463449,0.964815044,yes
410,28.77595481,20.24758414,35.1867259,0.898715746,0.2961436,0.888025902,yes
411,29.18502065,20.47529572,35.6517454,0.583306312,0.433590789,0.688125512,yes
412,29.35940025,20.76932558,35.96539905,0.293709288,0.543621219,0.410442359,yes
413,29.28185849,21.11884371,36.10904771,0.436516065,0.618136499,0.185678246,yes
414,28.9937698,21.50337995,36.10664322,0.67841349,0.628875078,0.190179608,yes
415,28.56803899,21.87682216,35.99250853,0.807344423,0.58782564,0.285929528,yes
416,28.09630944,22.22088188,35.83031928,0.781687671,0.524578003,0.290237875,yes
417,27.66721442,22.52429,35.6828996,0.653855007,0.437535607,0.235162409,yes
418,27.31785878,22.76801636,35.56556645,0.482530608,0.344077628,0.155886989,yes
419,27.05994996,22.96387456,35.49245815,0.312711233,0.272693109,0.066723706,yes
420,26.8886424,23.12618125,35.46672086,0.2009664,0.215273732,0.023595678,yes
421,26.78719087,23.24852569,35.46947322,0.12677074,0.172448351,0.02867712,yes
422,26.73431071,23.34985806,35.49589098,0.067460695,0.152854902,0.064190928,yes
423,26.73049242,23.44301896,35.55419447,0.059960675,0.129824634,0.111680248,yes
424,26.78625692,23.51221445,35.64169684,0.149541527,0.100576745,0.170357019,yes
425,26.94256143,23.5602233,35.791199,0.32096638,0.077333683,0.280652429,yes
426,27.20380979,23.59766167,36.01359682,0.522393467,0.040445635,0.414385566,yes
427,27.6141216,23.60559378,36.33149588,0.783562642,0.023588016,0.589277223,yes
428,28.193275,23.59662802,36.77037243,1.070312241,0.03244351,0.805153299,yes
429,28.95373971,23.58196529,37.35033938,1.352811548,0.039709968,1.028116465,yes
430,29.90304471,23.55179736,38.07624444,1.671739117,0.055892928,1.283120734,yes
431,30.86025175,23.57409923,38.84435688,1.670145159,0.098765775,1.345614734,yes
432,31.67752632,23.68599274,39.55889777,1.36113131,0.265284945,1.185314465,yes
433,32.2558023,23.88696157,40.13940493,0.83240128,0.455289302,0.845599779,yes
434,32.48112241,24.18703755,40.50122339,0.382421606,0.629270691,0.388563005,yes
435,32.20043307,24.59760021,40.53163232,0.855430722,0.709782237,0.326054786,yes
436,31.70769125,25.00706913,40.39700886,1.114048944,0.679548125,0.467946442,yes
437,31.14000485,25.3770979,40.18384651,1.107303672,0.576015538,0.502259218,yes
438,30.5811008,25.69316054,39.94943934,0.856656989,0.432140796,0.388919889,yes
439,30.17673705,25.92921995,39.78860795,0.395127707,0.281330588,0.13602031,yes
440,30.12894637,26.08000544,39.8493447,0.304177146,0.19996237,0.264165441,yes
441,30.35529425,26.18773026,40.09180256,0.671137157,0.136207162,0.574080295,yes
442,30.84913401,26.26227738,40.51825641,1.117998564,0.083650167,0.903268114,yes
443,31.63405411,26.33063094,41.16618125,1.517335803,0.098775194,1.230182093,yes
444,32.59639653,26.4400591,41.97961144,1.689968533,0.197722074,1.427447688,yes
445,33.44548964,26.61990002,42.75057052,1.466346805,0.357499133,1.337421682,yes
446,34.0290622,26.88686723,43.37103793,0.963209083,0.535168479,1.003191385,yes
447,34.24675044,27.23092194,43.7578072,0.569270898,0.644943967,0.51155648,yes
448,33.99992877,27.60625444,43.80701697,0.970177752,0.64728769,0.40909347,yes
449,33.3431636,27.97378533,43.53916066,1.365426289,0.567864046,0.698391919,yes
450,32.57312838,28.29004678,43.15780445,1.415315597,0.43876008,0.787287809,yes
451,31.84955302,28.52189701,42.7634575,1.179660807,0.30851862,0.678938127,yes
452,31.3126633,28.68756135,42.47097455,0.720991382,0.212371366,0.398942627,yes
453,31.04245322,28.81180745,42.35337039,0.280547717,0.143482448,0.178894511,yes
454,31.11357872,28.89445584,42.46160394,0.423747485,0.108462771,0.370153659,yes
455,31.4953842,28.96251458,42.79017866,0.873381301,0.108354509,0.713017212,yes
456,32.11443158,29.03773032,43.30084939,1.229045426,0.113110465,0.988444174,yes
457,32.83296613,29.1211813,43.89278422,1.37463201,0.135851234,1.116251213,yes
458,33.60065243,29.2362767,44.54377168,1.2712274,0.210863528,1.086571137,yes
459,34.27616122,29.40655178,45.16353034,0.946345797,0.310015763,0.90096254,yes
460,34.70922948,29.61782019,45.6287296,0.557606219,0.395694739,0.650882739,yes
461,34.93884706,29.86223732,45.96231506,0.270365643,0.442895018,0.443351919,yes
462,35.07357463,30.12584874,46.23640048,0.098294283,0.427914967,0.299769075,yes
463,35.17304938,30.38250062,46.47892888,0.198032573,0.383899297,0.350346087,yes
464,35.24656631,30.63999315,46.7027515,0.267017344,0.384662232,0.44445231,yes
465,35.32632507,30.89931444,46.93347105,0.246966042,0.411914824,0.434027012,yes
466,35.36779461,31.14749071,47.12895311,0.184602201,0.421508472,0.312750163,yes
467,35.29231186,31.39150467,47.23524418,0.320593479,0.402113826,0.146326762,yes
468,35.04251997,31.62642499,47.20699147,0.539241165,0.337344318,0.201820946,yes
469,34.71583688,31.82007291,47.09582116,0.628571526,0.271114415,0.284789239,yes
470,34.4232663,31.98215726,46.98991838,0.545611487,0.235556125,0.249398924,yes
471,34.23277412,32.12785547,46.94868493,0.336821599,0.207584111,0.187536818,yes
472,34.2136244,32.25095999,47.0182776,0.298688132,0.185423368,0.310168617,yes
473,34.44932229,32.37090365,47.2726414,0.619381968,0.188346033,0.574316276,yes
474,35.0004864,32.50747305,47.77076745,1.092470143,0.210892042,0.944724168,yes
475,35.84718227,32.66409743,48.5034903,1.612280526,0.266384412,1.374542405,yes
476,36.94026804,32.8845102,49.46590045,2.04402064,0.400249776,1.792234248,yes
477,38.13991298,33.18793864,50.56592764,2.144655953,0.552495569,1.969465414,yes
478,39.19736149,33.55013003,51.59866383,1.732369455,0.664731752,1.7236015,yes
479,39.86592371,33.95683708,52.36909635,1.022787899,0.716453861,1.164005222,yes
480,40.00210671,34.37764972,52.74989139,0.757150127,0.662892607,0.55953368,yes
481,39.55598358,34.74102921,52.65868229,1.378687215,0.53925802,0.734327892,yes
482,38.7016488,35.03377814,52.22013695,1.774831715,0.408329343,1.057080923,yes
483,37.76174792,35.26931232,51.68515781,1.689251181,0.293043823,1.042841662,yes
484,36.88396187,35.43128895,51.1535683,1.311914223,0.208368232,0.811602287,yes
485,36.20655271,35.54716106,50.7432269,0.790916426,0.169675639,0.452097614,yes
486,35.79724656,35.64472829,50.51835533,0.408414624,0.130842569,0.201337016,yes
487,35.59074921,35.71585394,50.42191289,0.254302019,0.088007931,0.123915242,yes
488,35.60999903,35.77994038,50.48071064,0.294291823,0.101042826,0.253651855,yes
489,35.8610837,35.85688445,50.71338691,0.650725132,0.122033007,0.543763316,yes
490,36.24799727,35.94603994,51.05148884,0.906299954,0.161245326,0.757037719,yes
491,36.80691919,36.06881666,51.53651337,1.111798245,0.232583496,0.954448246,yes
492,37.55271381,36.25467897,52.20034602,1.161230223,0.323131685,1.057256722,yes
493,38.19996333,36.50042328,52.83618204,1.048570941,0.450442478,1.059413041,yes
494,38.74059037,36.7587926,53.40519333,0.89650085,0.485919864,0.974273077,yes
495,39.26905489,37.04403034,53.98462072,0.687633957,0.47543911,0.820585007,yes
496,39.75854554,37.32799637,54.53569423,0.623697425,0.419772659,0.734402883,yes
497,40.12315879,37.60430405,54.99072701,0.676453248,0.38484489,0.755028172,yes
498,40.44471906,37.85210213,55.39472457,0.587793587,0.418399853,0.705224392,yes
499,40.69036294,38.11012085,55.7504698,0.360965581,0.411322427,0.514356406,yes
500,40.79956336,38.36827472,56.00731534,0.148570606,0.416439479,0.287009828,yes
501,40.66885344,38.62907413,56.09272323,0.387503736,0.399708249,0.13851843,yes
502,40.40681781,38.85631907,56.06117349,0.569165208,0.35583394,0.192802296,yes
503,40.10683623,39.06215555,55.98877699,0.606403081,0.314830103,0.225372812,yes
504,39.85572099,39.25945055,55.94635853,0.477767547,0.272404315,0.193303995,yes
505,39.70162341,39.43315028,55.95756426,0.227954312,0.255197727,0.214811789,yes
506,39.76032239,39.60427508,56.11946554,0.339479407,0.285897317,0.425757107,yes
507,39.99905712,39.80193614,56.42820833,0.561203024,0.321304053,0.623040648,yes
508,40.33533538,40.00745437,56.81171864,0.646153884,0.344074806,0.700920338,yes
509,40.68398659,40.22085361,57.20951018,0.60260392,0.361373166,0.680764045,yes
510,40.99580198,40.4312214,57.57905024,0.447185522,0.330612419,0.547541239,yes
511,41.25894997,40.62496316,57.90241297,0.307173412,0.284650306,0.417525546,yes
512,41.41135592,40.80205882,58.13529276,0.199666256,0.260270311,0.320594,yes
513,41.46778098,40.96831834,58.29236655,0.126813564,0.242444123,0.223208347,yes
514,41.42745271,41.10906643,58.36306816,0.198051001,0.230314916,0.138162877,yes
515,41.31963734,41.26218123,58.39521895,0.319394861,0.23739132,0.080053066,yes
516,41.070486,41.41023115,58.32483492,0.471570849,0.227828994,0.177215563,yes
517,40.78471896,41.54192596,58.21804082,0.521128971,0.21242499,0.217931996,yes
518,40.54030744,41.67344712,58.14082744,0.432391295,0.212729326,0.168370368,yes
519,40.41192203,41.80778323,58.1470922,0.290167615,0.187103582,0.177530191,yes
520,40.40523321,41.90151457,58.20945817,0.277025753,0.15770191,0.2740059,yes
521,40.59138497,41.96967976,58.38824332,0.487616823,0.113103147,0.400069271,yes
522,40.92212641,42.01336451,58.65071592,0.644255105,0.046195516,0.461666282,yes
523,41.33142114,42.01473797,58.93854691,0.709575129,0.043368734,0.469801263,yes
524,41.76588649,41.9944232,59.22969544,0.719333211,0.048572549,0.474173984,yes
525,42.18226466,41.97036992,59.50668943,0.646538452,0.046559946,0.426408279,yes
526,42.53718431,41.93074127,59.73048272,0.523093122,0.060027681,0.336024413,yes
527,42.845043,41.88959878,59.92101341,0.422638764,0.067971017,0.262063264,yes
528,43.13061668,41.85434311,60.10092064,0.389716331,0.077858873,0.228645541,yes
529,43.40462979,41.80644625,60.26480717,0.443226598,0.082171621,0.265551616,yes
530,43.7211911,41.76361929,60.46393033,0.559977444,0.056407277,0.369089099,yes
531,44.10841028,41.74642316,60.73298812,0.668375607,0.038805806,0.472286658,yes
532,44.52645819,41.74155115,61.03400328,0.71740369,0.03167528,0.530980635,yes
533,44.94429879,41.76267896,61.35356793,0.697863382,0.06785548,0.552656892,yes
534,45.32669818,41.82032496,61.67277223,0.576499711,0.113539564,0.493086541,yes
535,45.60756722,41.89338474,61.92843428,0.384611957,0.140245622,0.369079855,yes
536,45.77271241,41.98270321,62.11034635,0.204619763,0.16663405,0.247879119,yes
537,45.84345683,42.08765386,62.23349438,0.076482767,0.166843976,0.123835528,yes
538,45.83998713,42.1769731,62.29142388,0.081792806,0.140781814,0.038720316,yes
539,45.82193203,42.24982197,62.32742925,0.065343636,0.113447545,0.052276665,yes
540,45.85592887,42.30747631,62.39146282,0.131337464,0.067265281,0.120160127,yes
541,45.96354193,42.32928433,62.48553962,0.269283599,0.030206677,0.198675889,yes
542,46.17364906,42.32646408,62.63877815,0.444415354,0.034264278,0.311936886,yes
543,46.4947732,42.31377606,62.86790017,0.601569487,0.046832682,0.41528735,yes
544,46.89451508,42.27898458,63.14133399,0.711298066,0.066741282,0.485211169,yes
545,47.36026224,42.24079329,63.46292898,0.798898626,0.059546852,0.558043758,yes
546,47.87568208,42.21780355,63.83338197,0.841905214,0.049026618,0.604342518,yes
547,48.38067808,42.20160693,64.20207909,0.816115561,0.032344573,0.604516554,yes
548,48.8415724,42.21196816,64.55625565,0.728769435,0.054761396,0.5772669,yes
549,49.24796172,42.26405157,64.89752811,0.580875973,0.113327556,0.503539834,yes
550,49.57081559,42.337976,65.19044266,0.422503637,0.153333519,0.414988613,yes
551,49.81828759,42.43637398,65.44243222,0.328050307,0.18957382,0.371692472,yes
552,50.04049946,42.55430852,65.68807839,0.3132697,0.191302209,0.36211994,yes
553,50.26173229,42.66316609,65.92720737,0.353277983,0.169808519,0.377017189,yes
554,50.50036723,42.76785854,66.17699976,0.4193974,0.161952124,0.423107081,yes
555,50.76085257,42.87470418,66.44492984,0.449560122,0.152944973,0.441741348,yes
556,51.02026123,42.96435455,66.70099857,0.417091008,0.144105239,0.411390664,yes
557,51.27096112,43.05342019,66.95014335,0.376828577,0.148808465,0.384163069,yes
558,51.52474724,43.14869689,67.20582502,0.367473244,0.140148392,0.371563851,yes
559,51.77914329,43.22720278,67.45141928,0.406361688,0.121871595,0.388528253,yes
560,52.05989932,43.30158188,67.71484023,0.48829839,0.121361279,0.451461785,yes
561,52.38482245,43.38918912,68.02091305,0.554975361,0.126289038,0.50732247,yes
562,52.71396476,43.47616121,68.32997669,0.55112305,0.144359647,0.51553403,yes
563,53.01094299,43.57951155,68.62475555,0.480087663,0.190150642,0.487522359,yes
564,53.25051168,43.70871236,68.89176594,0.335803909,0.220587611,0.390919914,yes
565,53.39472585,43.84040259,69.08681239,0.166115388,0.223803352,0.255312949,yes
566,53.46222011,43.97911022,69.22711301,0.06377281,0.229153327,0.170299147,yes
567,53.50821867,44.12548918,69.35566913,0.060864678,0.21789505,0.159555888,yes
568,53.57534129,44.24747328,69.48499947,0.160931618,0.191029171,0.225961174,yes
