time,X_value,Y_value,Z_value
20.0587,-14.94000,1.74000,-36.00000
20.0973,-5.40000,11.22000,-34.20000
20.1383,-9.72000,9.54000,-34.80000
20.1779,-9.06000,8.04000,-34.86000
20.2177,-6.60000,10.86000,-34.26000
20.2585,-6.30000,10.74000,-35.16000
20.2981,-7.32000,11.52000,-33.96000
20.3383,-6.96000,11.40000,-34.08000
20.3785,-7.26000,10.56000,-34.14000
20.4173,-6.60000,10.98000,-34.80000
20.4580,-6.12000,11.10000,-34.86000
20.4998,-5.58000,12.12000,-34.26000
20.5381,-3.42000,11.52000,-34.44000
20.5783,-1.02000,14.70000,-34.62000
20.6106,0.42000,15.36000,-34.08000
20.6573,3.48000,15.24000,-32.76000
20.6985,6.30000,14.46000,-33.54000
20.7312,7.20000,15.30000,-36.42000
20.7776,9.96000,13.68000,-39.72000
20.8187,10.02000,8.64000,-42.12000
20.8580,8.34000,4.02000,-43.62000
20.8989,8.70000,-3.12000,-43.56000
20.9377,8.40000,-8.40000,-42.84000
20.9781,5.22000,-8.22000,-44.40000
21.0185,1.80000,-6.00000,-45.24000
21.0581,3.30000,-4.92000,-46.14000
21.0980,9.72000,-5.94000,-45.18000
21.1375,14.16000,-5.16000,-44.70000
21.1778,18.54000,-3.30000,-43.50000
21.2194,19.62000,-1.56000,-43.32000
21.2589,20.88000,-1.08000,-43.50000
21.2974,21.90000,-0.36000,-43.14000
21.3374,21.00000,-0.48000,-42.96000
21.3787,20.70000,-3.30000,-43.50000
21.4173,22.38000,-7.14000,-42.18000
21.4573,22.62000,-9.42000,-42.42000
21.4982,22.92000,-9.78000,-42.24000
21.5389,24.24000,-8.64000,-41.70000
21.5788,24.54000,-7.74000,-41.88000
21.6173,25.14000,-8.58000,-41.52000
21.6574,25.92000,-8.28000,-40.56000
21.6973,26.04000,-7.68000,-41.16000
21.7384,26.70000,-8.52000,-40.68000
21.7779,0.30000,7.02000,-57.30000
21.8255,-1.14000,6.84000,-57.24000
21.8649,0.18000,6.60000,-57.96000
21.8977,-0.66000,6.00000,-57.84000
21.9374,-0.42000,5.70000,-58.26000
21.9785,1.32000,2.52000,-58.98000
22.0178,3.30000,0.96000,-58.44000
22.0584,2.40000,-1.56000,-59.34000
22.0980,3.66000,-5.16000,-59.76000
22.1371,8.04000,-8.34000,-58.80000
22.1785,12.60000,-12.72000,-56.52000
22.2183,15.18000,-16.74000,-54.18000
22.2658,16.74000,-19.80000,-52.14000
22.3048,19.26000,-23.40000,-48.54000
22.3451,17.88000,-24.42000,-48.24000
22.3849,15.18000,-25.26000,-47.82000
22.4243,14.16000,-26.04000,-47.10000
22.4651,11.04000,-26.94000,-46.62000
22.5054,9.12000,-28.50000,-47.82000
22.5453,6.72000,-31.68000,-48.90000
22.5860,-18.48000,-19.32000,-57.24000
22.6269,-20.04000,-30.72000,-49.98000
22.6655,-14.76000,-34.44000,-44.46000
22.7047,-10.26000,-38.76000,-40.92000
22.7451,-11.28000,-37.68000,-40.56000
22.7845,-19.98000,-32.46000,-42.00000
22.8247,-25.02000,-20.88000,-46.08000
22.8647,-26.70000,-14.76000,-47.76000
22.9054,-26.46000,-14.64000,-47.70000
22.9453,-22.26000,-13.68000,-50.16000
22.9861,-27.36000,-15.42000,-47.88000
23.0255,-27.90000,-14.22000,-48.30000
23.0655,-28.74000,-13.74000,-47.94000
23.1059,-28.92000,-14.10000,-47.94000
23.1465,-29.16000,-13.86000,-47.46000
23.1852,-29.16000,-14.22000,-47.34000
23.2246,-29.34000,-13.80000,-47.46000
23.2667,-29.82000,-13.62000,-47.46000
23.3053,-28.68000,-13.92000,-48.30000
23.3459,-28.38000,-14.04000,-47.28000
23.3875,-28.74000,-14.64000,-47.52000
23.4244,-28.62000,-13.62000,-47.88000
23.4651,-28.80000,-13.80000,-47.82000
23.5051,-28.68000,-13.68000,-48.30000
23.5462,-28.50000,-13.86000,-47.40000
23.5849,-28.32000,-13.62000,-48.24000
23.6251,-28.26000,-13.44000,-48.06000
