time,X_value,Y_value,Z_value
15.5966,1.10137,0.89067,10.22834
15.6305,0.08859,-0.13887,10.19482
15.6648,-0.31365,-1.33122,9.88596
15.6986,2.01837,1.3815,9.38795
15.735,0.27295,-0.30168,10.11821
15.7664,0.419,-0.02634,9.5771
15.8004,0.53153,0.22506,9.115
15.8363,0.03831,0.30168,10.64973
15.8654,3.59381,8.81572,2.50441
15.9003,2.99284,9.29697,4.19956
15.9317,2.29611,8.56672,4.02478
15.9655,3.28734,8.37757,2.27935
16.0015,4.10139,8.06871,1.92021
16.0359,3.74225,8.20518,2.1333
16.0696,1.95133,7.83646,2.73905
16.1044,2.44216,6.60102,2.27696
16.1411,3.07425,4.62574,1.74303
16.1715,2.40146,4.01999,1.55149
16.2062,2.2147,3.5148,2.22428
16.2415,1.28094,0.92898,1.23545
16.2752,12.7112,2.78694,1.2139
16.3097,10.86282,0.24661,2.33681
16.3435,9.3688,-0.84518,3.7638
16.3806,4.30251,-0.8763,3.16284
16.4116,4.58264,-1.56346,3.12213
16.446,7.93942,-2.41582,1.42459
16.4819,5.3943,-3.99126,2.76299
16.5161,4.3504,-5.3105,5.9809
16.5494,9.04557,-5.03277,7.13494
16.5837,3.84042,-8.1956,8.93543
16.6222,-8.01364,-9.47893,14.83732
16.6523,-14.11664,-7.68083,10.29778
16.6928,-16.38402,-10.58509,10.9562
16.7221,-31.87737,-21.93156,11.52604
16.756,-25.62592,-9.89554,13.97059
16.7894,-26.96432,-8.46376,3.16044
16.8238,-58.22876,-11.94743,22.40084
16.8602,-26.04732,1.89627,8.29856
16.8922,-29.59802,-8.32968,2.05429
16.9252,-19.5732,-7.37437,10.36003
16.9613,-20.81104,-7.4845,4.29772
16.995,-3.16523,-12.79979,7.17085
17.0292,23.65783,21.77353,20.26514
17.0636,-3.44297,19.15899,-1.33122
17.1012,-11.459,1.39107,-4.89629
17.133,-10.33848,-16.85809,0.55787
17.1655,-1.2953,-12.78064,10.68086
17.2014,2.4661,-6.58186,8.49728
17.2391,9.55795,-6.29455,2.80848
17.2692,13.49413,-7.22353,-0.79011
17.3102,6.19878,-1.63529,-0.13887
17.34,1.98485,-9.4933,2.79891
17.3731,1.2953,-10.4558,6.52679
17.4056,14.28424,-15.96502,39.36188
17.4418,4.58504,-6.20596,23.88529
17.4759,2.54511,-2.5523,12.28024
17.51,3.77338,-2.54033,16.99456
17.5434,-2.3009,-3.85718,18.76872
17.5802,2.14766,-1.3815,9.02163
17.6112,2.36794,-0.42139,2.6744
17.6456,7.4438,1.94894,9.19641
17.681,6.36398,0.91461,5.99048
17.7151,7.62337,-0.90743,4.94657
17.7496,12.73994,-0.51956,8.76065
17.7837,5.83245,2.10457,6.61778
17.8198,3.45254,1.92979,3.62493
17.8509,5.86118,3.54113,6.23469
17.8888,3.3041,3.45494,4.03196
17.9231,3.77577,4.18759,8.09504
17.9555,6.71115,0.61533,1.3815
17.9901,9.51006,6.66806,4.8532
18.0059,-0.87391,4.44377,6.56271
18.0375,2.61694,5.97611,4.38631
18.0708,0.07422,5.71035,5.49247
18.1077,-1.65205,5.18361,5.3105
18.1391,-0.74701,4.82925,5.94498
18.1733,0.27534,4.29293,5.52599
18.2091,0.4166,4.46053,4.54912
18.2435,0.76617,5.04953,1.92739
18.278,-1.98485,5.95217,0.4166
18.3109,-1.15165,5.50444,1.2115
18.3495,0.88828,5.24107,3.64409
18.379,1.5874,4.6401,4.28815
18.4131,0.40224,5.08783,6.00724
18.4508,1.62571,3.48846,3.85718
18.483,2.88031,3.14847,2.68877
18.5172,4.5587,4.73588,3.66085
18.5513,5.39191,3.07664,2.85158
18.5886,5.8564,4.01999,0.55547
18.6195,15.61307,8.98811,0.56026
18.6532,19.94431,14.92352,2.45892
18.6897,-0.74701,21.5389,21.45749
18.7234,-1.33122,33.95082,9.3257
18.7574,-8.88037,22.15422,-2.18118
18.7919,-8.5739,3.1796,-10.19961
18.8333,7.12536,12.15813,-18.19888
18.8602,-4.0152,5.94738,-12.08151
18.8939,-2.0064,6.00245,-3.35198
18.929,-20.52372,7.22832,9.52203
18.9636,-6.43581,7.91787,0.56984
18.9982,-5.17882,8.83248,-3.49564
19.031,-5.82048,8.26025,-13.93229
19.0676,-0.95532,7.75506,1.24981
19.0998,-7.73111,7.72872,-7.06551
19.1346,-3.18678,7.26902,-8.72953
19.1696,-0.1245,4.58982,-6.7734
19.2037,2.75102,2.03992,-11.83969
19.2377,3.61536,1.0463,-5.82527
19.2722,2.55948,2.37751,-6.48609
19.3073,-4.07745,7.49887,-11.16929
19.3389,1.25939,6.76861,-10.42467
19.3729,-0.65843,6.96973,-2.98566
19.4092,-0.57702,8.19321,-4.82925
19.4455,2.35597,8.43264,-5.41824
19.4771,-2.10217,9.08867,-9.66329
19.5143,1.54191,7.42704,-10.07032
19.5402,0.06465,8.16687,4.69278
19.5717,0.53392,7.70717,4.7694
19.6066,-0.11732,7.47253,5.72711
19.6408,0.27055,7.14452,6.50285
19.6756,0.30886,6.86917,6.60341
19.7088,-0.09338,7.11339,5.49007
19.7455,-0.33759,7.09184,5.45655
19.7769,-0.44773,6.95776,5.43261
19.8109,-0.60096,6.66327,5.58824
19.8465,0.06225,6.68003,4.91545
19.8807,0.2945,6.46933,5.01361
19.9148,-0.13408,6.63932,4.75024
19.9489,-0.31604,6.51722,5.66007
19.9852,0.72068,6.08385,5.21234
20.019,1.19714,6.05033,3.40226
20.0553,0.34238,5.56429,2.45892
20.0874,0.13169,4.56828,3.5148
20.121,-0.64645,3.76619,2.02316
20.1545,-0.29689,4.95375,0.59857
20.1896,5.17163,2.35597,-1.27136
20.2257,6.40708,2.78215,-1.63529
20.257,3.40945,-0.61772,0.1676
20.2921,-0.13408,1.49163,1.30727
20.327,-7.5707,-5.63852,5.33444
20.3607,-25.31467,-3.64169,14.66972
20.3947,13.66652,4.50363,12.83571
20.4292,-33.34746,-74.438,78.4532
20.4659,2.39427,-4.9753,-1.19235
20.497,14.60747,-0.81645,-8.10223
20.5313,-20.40401,20.9092,-32.52143
20.5666,-0.22027,-9.17965,3.3448
20.6012,14.88042,0.74223,19.60432
20.6375,-7.34085,-1.44135,29.8997
20.6689,1.41023,0.2083,6.19159
20.7073,2.51159,2.12612,2.35357
20.7375,-0.00958,-0.77335,-0.58899
20.7722,-1.15643,-1.01278,20.07599
20.8077,-3.13411,-3.10059,14.28903
20.8418,1.34319,-0.15563,8.29137
20.8748,-0.99362,2.14288,3.33283
20.9114,-1.31446,-2.05429,14.80859
20.9477,-0.88349,-1.15165,8.97853
20.9796,0.73265,-0.05986,8.8229
21.0116,-0.77335,-0.69673,10.45819
21.0468,-0.22985,-1.64487,10.44143
21.0809,0.87152,0.03591,9.09346
21.1145,-0.57463,-2.12851,10.22595
21.1489,0.19394,-0.80687,11.66251
21.1912,-0.73744,-2.19316,8.38236
21.2169,1.07503,-1.27136,10.30017
21.2256,-1.60416,8.95698,6.92185
21.2569,-0.80926,8.55474,4.70954
21.2904,-0.4166,7.84125,5.92822
21.3244,-0.27295,7.92505,5.65288
21.361,-0.57941,7.86759,5.75584
21.3964,-0.31844,7.72872,5.92104
21.4266,0.29689,7.59464,5.92822
21.4646,-0.70392,7.70717,6.29215
21.4967,-0.73265,7.57549,6.5675
21.5317,0.1652,7.93702,5.68161
21.5644,-0.22506,8.198,4.8101
21.6027,-0.92898,7.84604,5.27459
21.6327,-1.19235,7.68083,6.11737
21.6667,-0.58899,7.70238,5.8947
21.7024,-0.90982,7.87477,4.91066
21.7366,-0.54589,7.82928,5.54993
21.7709,-1.14686,7.36718,6.77101
21.8046,-1.18277,7.77421,5.52359
21.8402,-0.69434,7.73111,5.17642
21.8724,-0.96489,7.56351,5.84203
21.9066,-1.35995,7.55394,6.1485
21.9442,-1.31446,7.60901,5.02079
21.9775,-1.86275,7.70238,4.89869
22.0107,-1.53234,7.32888,5.27938
22.0494,-1.47966,7.12536,5.2674
22.082,-1.89627,6.97692,5.25304
22.1197,-1.42459,6.97213,4.48687
22.1474,-1.51318,6.37356,4.65926
22.1842,-2.27696,6.03836,4.65208
22.2167,-2.3823,5.94259,3.48846
22.2515,-2.56666,5.34402,1.86275
22.2853,-3.39269,4.66165,1.57064
22.3217,-3.64648,6.08864,2.36554
22.3536,-5.08544,3.4693,2.5523
22.3867,-4.08942,2.62413,3.73986
22.4234,-6.79016,1.86275,1.14446
22.4565,-4.27378,1.80528,0.78772
22.4909,-0.60096,5.51162,-1.39826
22.5261,-9.00008,6.96495,-2.90186
22.5614,-6.16286,11.98574,-3.78535
22.5928,-14.89239,12.74712,-3.06946
22.6267,-20.34415,6.96255,-2.08541
22.6672,-15.90517,8.50207,-5.83006
22.6974,-16.49895,6.54595,-7.20677
22.7342,-18.08875,-3.8883,-5.28177
22.7642,-14.14059,2.91862,-0.23464
22.8009,-20.21247,1.70233,-8.10223
22.8322,-13.66891,2.47807,-2.8875
22.8684,-11.24351,3.19157,4.21153
22.9027,-7.56112,2.13569,-3.53874
22.9388,-3.47649,1.31925,-1.36713
22.9703,-8.58826,2.68638,2.22189
23.0049,-9.84765,0.84518,3.0958
23.0415,-3.45733,4.57067,1.61853
23.0739,-7.04156,4.12534,-1.1277
23.1068,-5.03277,6.47651,4.34082
23.1424,-9.52682,4.96094,4.31927
23.1765,-7.83167,4.10858,4.7239
23.2105,-6.97452,5.9402,3.59381
23.2442,-7.87477,4.9346,3.43339
23.2841,-9.20599,5.67922,2.89228
23.3126,-8.32729,3.83084,2.5092
23.3523,-5.38233,4.87953,0.14605
23.3841,-11.0424,5.08544,-0.02634
23.4169,-6.46933,4.93699,2.82524
23.4501,-7.84364,4.50842,3.57944
23.4846,0.65843,5.51641,6.27539
23.516,-0.34238,6.1054,4.48687
23.55,-0.67758,6.13892,3.54353
23.5834,-0.17239,5.20994,4.49884
23.6181,-0.17957,4.63771,5.91625
23.6512,-0.50519,3.6393,6.08146
23.6884,0.1245,3.36156,6.31131
23.7198,0.80208,3.24185,5.95696
23.7537,-0.249,2.79891,5.05671
23.7902,-1.3384,1.95612,6.5651
23.8215,-1.45811,0.668,5.61457
23.8555,-0.56026,1.50121,2.87313
23.8896,-0.99362,2.03274,2.6744
23.9234,-0.28492,1.33361,1.66642
23.9576,0.66321,2.33921,1.64966
23.9912,3.06946,5.25543,1.65205
24.029,13.98735,9.56034,-3.87633
24.059,14.06876,8.26025,-4.8939
24.0932,7.63534,8.47813,-2.63849
24.1313,1.34558,12.19883,5.22191
24.163,-3.87394,18.06959,3.07904
24.1991,-3.78056,18.18931,9.05515
24.2315,-6.51961,15.50293,14.18608
24.2685,-3.69197,17.44947,27.64909
24.2997,-2.66962,23.69614,15.50772
24.3333,-3.83802,18.14142,-0.23943
24.369,0.23464,15.78067,-4.75264
24.4019,-3.70394,13.99932,-3.52437
24.4354,-9.06951,9.1605,0.61293
24.4694,-1.77176,2.15964,-6.8572
24.5051,1.20911,2.64807,-4.56109
24.5376,-4.21871,1.38389,-4.33364
24.5723,-1.76458,-1.20911,4.59701
24.6084,-3.46212,-3.33044,-1.42459
24.6412,-4.06308,-1.92739,-8.26264
24.6739,-4.97051,-2.34639,-11.06394
24.7091,-10.56594,0.38069,-9.99131
24.7435,-9.69921,0.93377,-12.18446
24.7776,-6.54116,2.03034,-5.12375
24.8114,-5.98329,1.86514,-8.93543
24.8503,-5.96414,1.35516,-13.17091
24.8791,-5.83724,2.8037,-6.50046
24.9133,-5.07586,5.05671,-9.24908
24.9494,-5.54993,5.13572,-10.64255
24.983,-3.33283,4.0152,-6.30891
25.0174,-3.10537,6.22272,-8.05195
25.0512,-4.6401,3.22269,-12.97936
25.0885,-3.21072,4.00323,-6.21075
25.119,-3.39029,4.45096,-4.41983
25.1538,-5.40867,3.84042,-7.5683
25.1918,-3.51719,3.42381,-6.66806
25.2241,-3.54353,3.36635,-6.55313
25.2574,-6.96255,3.88591,-6.38074
25.2911,-5.77499,3.31128,-8.2387
25.3288,-5.91865,3.48846,-6.98889
25.3589,-6.79735,3.52437,-5.95217
25.3936,-6.38074,3.41902,-6.1054
25.429,-7.67604,3.50761,-5.37275
25.4633,-8.26264,2.99284,-5.16684
25.4971,-8.18363,3.71831,-4.86996
25.5315,-8.93543,4.87474,-5.05431
25.5683,-8.60742,3.88112,-4.98967
25.5991,-7.63534,3.80929,-2.10217
25.6099,0.21548,6.68721,7.31212
25.6414,-0.63448,6.30173,5.61697
25.6746,-1.70712,6.08864,6.2323
25.7087,-1.31206,5.58824,5.9785
25.7425,-0.07183,5.28416,5.35839
25.7769,-1.14446,4.57785,5.8133
25.8138,-0.96968,4.92263,5.32008
25.8455,-0.73983,4.13491,4.72869
25.8786,-0.38069,2.83961,6.45736
25.9146,-1.55628,2.73187,6.4406
25.9493,-0.12211,1.64487,5.22191
25.9825,-0.76138,1.98725,6.47891
26.0167,-0.83081,0.47646,5.09262
26.0542,-3.4693,0.85954,-0.46449
26.0846,-3.4286,2.47089,1.69994
26.1186,-1.30727,-1.47966,1.99922
26.1546,-3.03355,-3.10059,6.51243
26.1898,-9.89075,0.40703,-3.71352
26.2236,-16.02488,-3.74704,-8.44461
26.2565,-25.4679,-4.8532,-2.16682
26.2971,-35.67469,0.06225,3.91464
26.3248,-23.71769,1.14446,-5.59542
26.3586,-20.7823,0.2514,-3.96492
26.3945,-18.57957,0.1245,2.51638
26.4292,-12.48854,-4.34082,0.39984
26.4638,-12.13897,-4.5587,-1.35755
26.4972,-18.34015,-1.3791,1.81007
26.5335,-11.49012,2.44934,-1.3384
26.5654,-6.46454,6.05512,-1.05109
26.5984,-8.72713,3.13171,1.39826
26.6346,-12.7136,0.50519,1.53234
26.6689,-6.42144,-1.925,-0.52674
26.7028,-2.98327,-1.28333,-1.81725
26.7365,-1.11094,3.59381,0.87152
26.7735,-2.74384,3.05749,2.15245
26.8048,-5.58345,2.5523,3.72789
26.8383,-6.27539,3.0527,3.0958
26.8744,-6.62735,0.87152,6.68242
26.9086,-1.0463,1.17559,2.69595
26.9441,-0.11493,4.36476,2.94975
26.9814,-7.14691,2.2578,1.50839
27.014,-3.44057,3.28255,5.7702
27.0475,-3.94816,-0.18675,11.27464
27.0785,-2.32724,0.7925,12.34249
27.115,-2.81327,0.51477,13.1733
27.1489,-2.44216,-1.77895,14.52367
27.1834,-2.11893,1.10137,13.14457
27.2173,-3.88112,-0.05746,10.29059
27.2514,0.77096,6.24187,7.68802
27.2859,-1.15643,5.54514,8.41588
27.3187,0.18675,5.08305,8.41588
27.353,0.27774,5.06389,7.17804
27.3868,0.33999,4.8101,7.21634
27.4239,-0.22746,4.23787,7.70956
27.4549,-0.62251,3.68239,8.29137
27.4894,-0.94574,3.16284,9.45739
27.5245,-2.36075,3.20354,8.78699
27.5574,-0.46449,3.32804,7.38634
27.5908,0.55068,3.34959,6.692
27.6249,-0.54589,3.07185,4.19956
27.6593,1.51318,4.17801,3.74943
27.6929,2.78454,3.98647,3.30649
27.7271,2.55948,2.90904,2.79412
27.7638,1.08221,2.20752,2.81088
27.7952,0.84518,1.21869,1.98007
27.8296,0.92419,0.61054,0.17957
27.8652,3.71113,1.43417,-1.78613
27.899,2.84679,4.27139,-2.10457
27.9328,2.29611,7.52999,-4.47251
27.9674,9.26824,12.67768,-6.77819
28.0043,6.18202,18.10072,3.84281
28.036,0.85236,8.87797,27.57965
28.0689,8.26504,-0.03352,38.51431
28.1053,-3.13171,-3.14368,33.38337
28.1395,-4.50363,9.41189,6.91706
28.1742,2.22907,3.87154,7.89871
28.2068,1.18277,0.27295,2.68638
28.2438,-0.14366,0.0407,5.48528
28.2749,0.82602,1.39347,3.8907
28.309,0.09338,4.07745,4.17562
28.3439,0.34956,1.05348,6.30173
28.3774,0.93856,3.96252,10.27144
28.411,-3.33522,3.56029,7.99927
28.4447,-1.39586,2.78933,9.60104
28.4788,2.23146,3.51719,11.23394
28.5132,-1.66642,3.39987,14.41593
28.5498,-0.56505,1.61614,12.18686
28.5625,0.83081,5.52599,7.92266
28.5933,0,5.61936,6.86439
28.629,-0.78293,5.09023,7.60422
28.6611,-0.36872,4.36716,7.38394
28.6952,0.20351,3.62014,6.06949
28.7322,0.60336,3.54353,3.96252
28.7631,0.60096,3.87154,4.14688
28.7975,-0.43097,3.87873,8.47334
28.8342,-1.1708,1.41023,5.13093
28.867,1.10376,2.03753,1.29291
28.9012,1.58501,2.8037,3.14847
28.9352,0.44773,2.05429,1.18756
28.9727,0.47885,-0.05986,2.07823
29.0031,4.1828,3.19157,1.02954
29.038,6.31849,4.16364,2.97369
29.071,-5.62894,4.01759,8.19081
29.1057,1.60416,0.8763,4.78137
29.1401,6.67763,6.28976,7.68083
29.1735,10.17327,5.67683,6.19638
29.2071,8.47573,11.38957,13.42709
29.241,-0.86912,3.45973,23.4184
29.2751,-5.66007,11.13817,9.58907
29.3188,-0.06225,13.31217,15.3904
29.3448,-29.59563,15.38561,31.83667
29.3772,-14.76789,22.14944,-1.86514
29.4135,-10.6234,13.57314,-14.48057
29.4497,-17.04005,7.95139,-2.58103
29.4813,-25.88211,9.65372,0.34717
29.5158,-4.86277,8.19321,-5.57387
29.5537,-6.86917,1.61853,-6.6489
29.5855,-9.44063,-3.5531,-5.41824
29.617,-2.51638,-4.26181,2.08781
29.6539,-1.27136,-3.84521,-5.71753
29.6872,0.66321,-2.34878,-5.435
29.7215,-7.14691,1.3815,-3.18917
29.7552,-2.14288,4.77897,-6.97213
29.792,-11.95461,8.10223,-7.09902
29.8231,-2.51878,5.30811,-7.55394
29.8576,3.2634,4.79334,-4.92742
29.8946,-1.76697,6.65369,-4.25702
29.9271,-0.53392,8.59545,-7.52281
29.9616,-2.17879,10.94184,-11.26506
29.9952,2.87074,7.81012,-4.74066
30.0319,3.62014,8.62657,-1.36953
30.0663,1.24742,6.19878,-11.58829
30.0974,2.83961,5.83006,-7.13973
30.1329,-0.35914,7.29057,-4.2666
30.1456,1.25221,7.55394,7.45817
30.1754,0.53392,7.95857,5.28416
30.2086,0.18436,7.54436,5.53796
30.2445,-0.22985,6.81889,7.111
30.2791,0.59857,6.99128,7.43422
30.3127,0.39027,7.0272,6.69918
30.3471,-0.70871,6.81411,6.81171
30.3844,-0.05746,6.66087,5.94259
30.415,0.39027,6.22511,5.72471
30.449,-0.38069,5.41346,5.27459
30.4856,0.15563,5.32726,4.88671
30.5193,1.09658,4.63532,3.61775
30.5526,1.43656,4.26181,3.81647
30.5866,-0.28731,4.04632,2.93538
30.6262,-0.89785,4.37673,1.32882
30.6547,-1.19235,4.95375,1.65684
30.692,0.61293,5.20755,1.8412
30.726,0.13408,4.23068,1.03672
30.7596,1.39347,5.42543,1.75021
30.7929,0.41182,4.4318,2.32963
30.8272,1.2115,3.67521,1.61135
30.864,5.87794,6.56031,7.14691
30.8948,-0.08141,6.59862,4.38631
30.9285,0.97208,6.03357,1.99683
30.9644,3.88112,8.83487,2.80848
30.998,-1.79331,11.17408,0.54829
31.0311,-1.02475,14.24115,0.45012
31.0645,0.05028,21.37609,10.18524
31.0985,-2.19794,22.53252,15.36167
31.133,-4.56109,22.61153,7.07029
31.1674,-15.80461,19.31462,17.93791
31.2042,-7.78858,12.10067,-2.58342
31.2363,-3.14129,7.40549,-10.69523
31.269,-5.90668,1.66163,-18.3569
31.3039,-7.87477,0.93137,-17.91875
31.3371,1.4653,4.59701,-12.91711
31.3711,-0.44773,3.55071,-2.60976
31.4065,-10.37439,-4.70475,0.56984
31.4391,-0.01915,-9.06951,-13.86764
31.4748,0.69913,-5.46374,-8.42306
31.51,3.81647,-7.69041,-5.25064
31.5443,-3.11735,1.24263,-14.32495
31.576,-2.87074,4.35758,-12.82134
31.6085,-8.98571,3.96252,1.52036
31.6458,-2.77257,5.84203,-2.92341
31.679,2.12372,4.48448,-13.01288
31.7154,-3.60338,6.7351,-9.26824
31.7468,-0.33999,6.42623,-17.08076
31.7835,1.57064,2.76539,-15.2635
31.8169,-2.13569,3.14847,-3.72789
31.8498,-3.1772,4.79094,-5.52838
31.8846,-3.10777,5.73429,-9.99131
31.9184,-0.51477,6.03597,-7.92744
31.9527,-0.4621,6.81889,-9.52203
31.9645,-10.29299,1.48445,2.64089
31.9937,-9.51006,1.20432,1.18756
32.0267,-9.16768,1.11334,1.91303
32.0625,-8.89473,1.18277,1.94655
32.0965,-8.97374,1.13967,0.80687
32.1312,-9.4095,0.90504,0.99362
32.1649,-9.45978,0.60575,1.65444
32.2022,-9.40232,0.73983,1.59459
32.2325,-9.22514,0.64406,1.90824
32.2672,-9.75667,0.63688,2.34878
32.3027,-8.83009,0.4166,2.64567
32.3371,-8.32729,0.44534,2.1333
32.3707,-8.86121,0.34238,2.25301
32.4046,-8.94501,0.18675,2.67919
32.4447,-9.09106,0.23943,2.18358
32.4747,-8.96416,0.42618,2.20992
32.5084,-9.56752,0.46928,3.87633
32.5426,-11.09268,0.35435,4.69517
32.5798,-7.29057,-0.44055,4.22829
32.6103,-6.51482,-0.53392,4.86517
32.6467,-7.01283,-0.02394,4.80292
32.6826,-5.84442,-0.42618,6.84284
32.7137,-3.28495,-0.85476,8.03758
32.7465,-3.30649,-1.02475,6.30652
32.783,-1.47248,-0.93616,8.02561
32.8167,1.44614,-2.54751,8.54277
32.8519,2.35836,-2.20034,7.92026
32.8843,2.62413,-2.44934,10.28102
32.9231,-1.20911,0.13169,9.69442
32.9525,0.01676,0.29928,3.88351
32.9867,1.30009,-0.34478,3.28973
33.0224,3.70155,-1.96091,8.48052
33.0544,7.92984,-2.19076,2.32724
33.0887,6.74467,2.7175,5.4781
33.1236,6.68721,1.75021,8.25785
33.1564,9.31852,-1.26418,6.78777
33.1907,6.74228,-0.40463,8.0304
33.2251,9.1605,-4.70475,9.5364
33.2647,8.28658,6.13174,9.65132
33.2927,0.42139,-8.58826,21.05525
33.3296,16.83654,11.21957,43.69551
33.3626,0.38308,-2.53554,13.10865
33.3983,1.27375,-1.89866,1.0463
33.4302,-17.58116,2.79172,-3.63451
33.4735,3.78535,-14.50452,8.18603
33.5017,0.88349,-2.46371,35.19823
33.5323,-16.16614,-3.26819,-1.07264
33.5667,1.11813,0.23703,-3.67761
33.6027,2.96411,-1.1301,3.14129
33.6364,-0.62969,0,15.79503
33.6715,0.28731,-2.81806,7.61619
33.705,0.95292,-3.66085,10.88437
33.7414,2.78933,-1.79571,15.21083
33.7725,3.07425,-1.38389,14.52846
33.8067,1.98246,-4.92742,6.87875
33.8442,0.77575,-1.96091,10.22355
33.8765,1.88669,-3.47888,6.51003
33.9104,4.00802,-3.98407,7.72393
33.9445,3.28495,-3.66563,10.63297
33.9811,1.7143,-2.20034,10.27862
34.015,0.62012,-1.41262,9.68245
34.0465,-0.04549,-3.41663,10.2882
34.0829,1.506,-0.62012,8.97614
34.1166,0.57702,-0.42379,11.21478
34.1509,0.51477,-1.90584,9.11022
34.1842,-0.38308,0.62012,10.9993
34.221,0.03831,1.85796,11.22915
34.2523,-0.63209,0.65843,8.38715
34.287,-1.6329,3.08861,5.70795
34.3248,-2.54511,3.38072,6.97213
34.3619,-2.24344,3.45733,10.28102
34.3928,-2.05429,2.28653,10.21398
34.4269,0.08141,2.32484,8.7391
34.4632,-0.01676,3.53395,8.82769
34.4964,-1.3815,3.12692,8.34644
34.5311,-1.87472,3.19396,9.12219
34.567,-1.85317,3.04791,8.94022
34.6012,-1.08221,3.7638,6.84044
34.6342,-2.07344,3.08143,8.32729
34.6665,-3.55789,1.01996,11.57632
34.7029,-2.7582,1.70233,12.03602
